10.127.248.77 - - [04/Apr/2014:08:34:57 -0500] "GET /PTM-TestViewer/js/yui/pluginhost/pluginhost-min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:34:58 -0500] "GET /PTM-TestViewer/js/yui/dom/dom-min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:34:58 -0500] "GET /PTM-TestViewer/js/yui/node/node-min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:34:58 -0500] "GET /PTM-TestViewer/js/yui/event/event-delegate-min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:34:58 -0500] "GET /PTM-TestViewer/testsList HTTP/1.1" 200 54
10.127.248.77 - - [04/Apr/2014:08:35:02 -0500] "GET /undefined HTTP/1.1" 404 -
10.127.248.77 - - [04/Apr/2014:08:35:10 -0500] "GET /eLoggingCharts/SSCI/js/jquery-ui-1.8.11.custom.min.js HTTP/1.1" 404 1057
10.127.248.77 - - [04/Apr/2014:08:35:10 -0500] "GET /eLoggingCharts/SSCI/testsList HTTP/1.1" 200 57
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/?deeplink[]=/artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1 HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/jquery.jqplot.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery/examples.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/css/eLoggingCharts.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/css/demo_table.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/css/demo_table_jui.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/css/demo_page.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/css/jquery-ui-1.8.11.custom.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jquery.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/jquery.jqplot.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.logAxisRenderer.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.barRenderer.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.BezierCurveRenderer.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.canvasTextRenderer.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.canvasAxisTickRenderer.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.dateAxisRenderer.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.pieRenderer.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.cursor.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.highlighter.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jquery.dataTables.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery-ui-1.8.11.custom.min.js HTTP/1.1" 404 1057
10.127.248.77 - - [04/Apr/2014:08:35:15 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jquery.csv-0.71.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/eLogging/charts.js HTTP/1.1" 200 10738
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/yui/yui/yui-debug.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/yui/loader/loader-debug.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/yui/oop/oop-min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/yui/event-custom/event-custom-base-min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/yui/event/event-base-min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/yui/pluginhost/pluginhost-min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/yui/dom/dom-min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/?deeplink[]=/artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1 HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/jquery.jqplot.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery/examples.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/css/eLoggingCharts.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/css/demo_table.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/css/demo_table_jui.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/css/demo_page.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/css/jquery-ui-1.8.11.custom.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jquery.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/jquery.jqplot.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.logAxisRenderer.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.BezierCurveRenderer.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.barRenderer.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.canvasAxisTickRenderer.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.dateAxisRenderer.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.canvasTextRenderer.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.highlighter.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.pieRenderer.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.cursor.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jquery.dataTables.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery-ui-1.8.11.custom.min.js HTTP/1.1" 404 1057
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jquery.csv-0.71.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/yui/yui/yui-debug.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/eLogging/charts.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:16 -0500] "GET /eLoggingCharts/SSCI/js/yui/loader/loader-debug.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/?deeplink[]=/artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1 HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/jquery.jqplot.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/js/jquery/examples.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/css/eLoggingCharts.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/css/demo_table.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/css/demo_table_jui.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/css/jquery-ui-1.8.11.custom.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/css/demo_page.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/?deeplink[]=/artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1 HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/jquery.jqplot.js HTTP/1.1" 200 26489
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/?deeplink[]=/artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1 HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/?deeplink[]=/artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1 HTTP/1.1" 200 666
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/js/jquery/examples.css HTTP/1.1" 200 565
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/jquery.jqplot.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/css/eLoggingCharts.css HTTP/1.1" 200 1808
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/css/demo_table.css HTTP/1.1" 200 2626
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/css/demo_table_jui.css HTTP/1.1" 200 2347
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/css/demo_page.css HTTP/1.1" 200 1276
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/css/jquery-ui-1.8.11.custom.css HTTP/1.1" 200 6128
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.logAxisRenderer.min.js HTTP/1.1" 200 2114
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.BezierCurveRenderer.min.js HTTP/1.1" 200 1206
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.barRenderer.min.js HTTP/1.1" 200 3451
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/jquery.jqplot.js HTTP/1.1" 200 26489
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.canvasTextRenderer.min.js HTTP/1.1" 200 3753
10.127.248.77 - - [04/Apr/2014:08:35:17 -0500] "GET /eLoggingCharts/SSCI/?deeplink[]=/artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1 HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jquery.js HTTP/1.1" 200 26489
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/jquery.jqplot.js HTTP/1.1" 200 26489
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/jquery.jqplot.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/examples.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/css/eLoggingCharts.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/css/demo_table.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/css/demo_table_jui.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/css/demo_page.css HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/css/jquery-ui-1.8.11.custom.css HTTP/1.1" 200 6128
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.logAxisRenderer.min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.BezierCurveRenderer.min.js HTTP/1.1" 200 1206
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.barRenderer.min.js HTTP/1.1" 200 3451
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.canvasTextRenderer.min.js HTTP/1.1" 200 3753
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.canvasAxisTickRenderer.min.js HTTP/1.1" 200 1089
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.dateAxisRenderer.min.js HTTP/1.1" 200 2814
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.highlighter.min.js HTTP/1.1" 200 2142
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.pieRenderer.min.js HTTP/1.1" 200 4092
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/plugins/jqplot.cursor.min.js HTTP/1.1" 200 5333
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jquery.dataTables.min.js HTTP/1.1" 200 18435
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery-ui-1.8.11.custom.min.js HTTP/1.1" 404 1057
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jquery.csv-0.71.min.js HTTP/1.1" 200 1808
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/eLogging/charts.js HTTP/1.1" 200 10738
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jquery.js HTTP/1.1" 200 80956
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/jquery/jqplot/jquery.jqplot.js HTTP/1.1" 200 91656
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/yui/yui/yui-debug.js HTTP/1.1" 200 32154
10.127.248.77 - - [04/Apr/2014:08:35:18 -0500] "GET /eLoggingCharts/SSCI/js/yui/loader/loader-debug.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /eLoggingCharts/SSCI/js/yui/oop/oop-min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /eLoggingCharts/SSCI/js/yui/event-custom/event-custom-base-min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /eLoggingCharts/SSCI/js/yui/event/event-base-min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /eLoggingCharts/SSCI/js/yui/pluginhost/pluginhost-min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /eLoggingCharts/SSCI/js/yui/dom/dom-min.js HTTP/1.1" 200 9301
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /eLoggingCharts/SSCI/js/yui/node/node-min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /eLoggingCharts/SSCI/js/yui/event/event-delegate-min.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /eLoggingCharts/SSCI/testsList HTTP/1.1" 200 57
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1/config.js?_=1396618518686 HTTP/1.1" 200 558
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /eLoggingCharts/SSCI/css/images/ui-bg_highlight-soft_75_cccccc_1x100.png HTTP/1.1" 404 1093
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /eLoggingCharts/SSCI/css/images/ui-bg_glass_75_e6e6e6_1x400.png HTTP/1.1" 404 1075
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1/validation.csv HTTP/1.1" 404 1135
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1/tps.csv HTTP/1.1" 200 83
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1/tps-full.csv HTTP/1.1" 200 83
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1/ratios.csv HTTP/1.1" 404 1127
10.127.248.77 - - [04/Apr/2014:08:35:19 -0500] "GET /eLoggingCharts/SSCI/css/images/ui-icons_888888_256x240.png HTTP/1.1" 404 1067
10.127.248.77 - - [04/Apr/2014:08:35:29 -0500] "GET /undefined HTTP/1.1" 404 -
10.127.248.77 - - [04/Apr/2014:08:35:39 -0500] "GET /eLoggingCharts/SSCI/js/jquery-ui-1.8.11.custom.min.js HTTP/1.1" 404 1057
10.127.248.77 - - [04/Apr/2014:08:35:39 -0500] "GET /eLoggingCharts/SSCI/js/eLogging/charts.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:35:39 -0500] "GET /eLoggingCharts/SSCI/testsList HTTP/1.1" 200 57
10.127.248.77 - - [04/Apr/2014:08:35:39 -0500] "GET /artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1/config.js?_=1396618539177 HTTP/1.1" 200 558
10.127.248.77 - - [04/Apr/2014:08:35:39 -0500] "GET /artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1/validation.csv HTTP/1.1" 404 1135
10.127.248.77 - - [04/Apr/2014:08:35:39 -0500] "GET /artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1/ratios.csv HTTP/1.1" 404 1127
10.127.248.77 - - [04/Apr/2014:08:37:06 -0500] "GET /undefined HTTP/1.1" 404 -
10.127.248.77 - - [04/Apr/2014:08:37:17 -0500] "GET /artifacts/SSCI/threadDumps/ssci-kiosk-B6-t1/2014-03-31_14-30-45-Test1 HTTP/1.1" 302 -
10.127.248.77 - - [04/Apr/2014:08:37:17 -0500] "GET /artifacts/SSCI/threadDumps/ssci-kiosk-B6-t1/2014-03-31_14-30-45-Test1/ HTTP/1.1" 200 2007
10.127.248.77 - - [04/Apr/2014:08:37:19 -0500] "GET /artifacts/SSCI/threadDumps/ssci-kiosk-B6-t1/2014-03-31_14-30-45-Test1/ssci-kiosk-B6-t1.prfci100.ssci.20140331_143112.Test1.5321.txt HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:37:41 -0500] "GET /undefined HTTP/1.1" 404 -
10.127.248.77 - - [04/Apr/2014:08:56:24 -0500] "GET /eLoggingCharts/SSCI/js/jquery-ui-1.8.11.custom.min.js HTTP/1.1" 404 1057
10.127.248.77 - - [04/Apr/2014:08:56:24 -0500] "GET /eLoggingCharts/SSCI/js/eLogging/charts.js HTTP/1.1" 304 -
10.127.248.77 - - [04/Apr/2014:08:56:25 -0500] "GET /eLoggingCharts/SSCI/testsList HTTP/1.1" 200 57
10.127.248.77 - - [04/Apr/2014:08:56:25 -0500] "GET /artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1/config.js?_=1396619783866 HTTP/1.1" 200 558
10.127.248.77 - - [04/Apr/2014:08:56:25 -0500] "GET /artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1/validation.csv HTTP/1.1" 404 1135
10.127.248.77 - - [04/Apr/2014:08:56:25 -0500] "GET /artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1/ratios.csv HTTP/1.1" 404 1127
10.127.248.77 - - [04/Apr/2014:08:56:38 -0500] "GET /artifacts/SSCI/eLoggingCharts/SSCI/SSCI_2014-03-31_ssci-kiosk-B6_t1_web_Test1/errors.csv HTTP/1.1" 200 31
